;x
283;13.2925784033007
284;13.2915751387518
285;13.2905841844068
286;13.2896263508009
287;13.2887224450718
288;13.2878932714279
289;13.2871590815383
290;13.2865274670625
291;13.2859933635158
292;13.2855511606265
293;13.2851952522567
294;13.284920035903
295;13.2847199122335
296;13.2845892846573
297;13.2845225589263
298;13.28451414277
299;13.2845584455606
300;13.2846498780083
301;13.2847828518869
302;13.2849517797884
303;13.2851510749064
304;13.2853751508469
305;13.2856184214685
306;13.2858753007486
307;13.2861402026771
308;13.2864075411773
309;13.2866717300525
310;13.2869271829593
311;13.287168313407
312;13.2873895347821
313;13.2875854078757
314;13.2877538854983
315;13.2878963127497
316;13.2880141825982
317;13.288108988363
318;13.2881822236733
319;13.2882353824312
320;13.2882699587769
321;13.2882874470563
322;13.2882893417919
323;13.2882771376553
324;13.2882523294432
325;13.2882164120547
326;13.288170880472
327;13.2881172297419
328;13.2880569549611
329;13.2879915512628
330;13.2879225138052
331;13.2878513377628
332;13.2877795183191
333;13.2877085506617
334;13.2876399299795
335;13.2875751514611
336;13.287515710296
337;13.2874630622122
338;13.2874177552486
339;13.287379429774
340;13.2873476867268
341;13.2873221270768
342;13.2873023518214
343;13.2872879619831
344;13.2872785586059
345;13.2872737427528
346;13.2872731155037
347;13.2872762779524
348;13.2872828312053
349;13.2872923763788
350;13.2873045145982
351;13.2873188469959
352;13.2873349747101
353;13.2873524988837
354;13.2873710206633
355;13.2873901411984
356;13.2874094616406
357;13.2874285831435
358;13.2874471068617
359;13.2874646339512
360;13.287480765569
361;13.2874951132591
362;13.2875075274361
363;13.2875180973872
364;13.2875269227879
365;13.2875341033171
366;13.287539738656
367;13.2875439284881
368;13.2875467724993
369;13.2875483703771
370;13.2875488218106
371;13.2875482264905
372;13.2875466841086
373;13.287544294358
374;13.2875411569326
375;13.2875373715271
376;13.2875330378369
377;13.2875282555581
378;13.2875231243872
379;13.2875177440211
380;13.2875122141572
381;13.2875066344929
382;13.287501104726
383;13.2874957245547
384;13.287490593677
385;13.2874858097142
386;13.2874814225139
387;13.2874774341502
388;13.2874738446202
389;13.2874706539214
390;13.2874678620515
391;13.2874654690083
392;13.2874634747901
393;13.2874618793949
394;13.2874606828213
395;13.287459885068
396;13.2874594861335
397;13.2874594860169
398;13.2874598847172
399;13.2874606822334
400;13.2874618785649
401;13.287463473711
402;13.2874654676712
403;13.287467860445
404;13.2874706520321
405;13.2874738424323
406;13.2874774316453
407;13.2874814196711
408;13.2874858065095
