;x
383;5.04660968696519
384;5.17341115597819
385;5.29911226738622
386;5.42263488942094
387;5.54310569061038
388;5.65961519949829
389;5.77121157705661
390;5.87690719527983
391;5.97568658268929
392;6.06651574884759
393;6.14835286805372
394;6.2201602661611
395;6.28091761448881
396;6.32963619187719
397;6.36537403112424
398;6.38725172062727
399;6.39446858757789
400;6.38631894725501
401;6.36220806572192
402;6.32166745254558
403;6.26436907802087
404;6.19013809771893
405;6.09896366772899
406;5.99100744817157
407;5.86660942146954
408;5.72629069600212
