;x
352;8.49151319195519
353;8.92553871990246
354;9.96425121011596
355;11.5369711178091
356;13.3916809817072
357;15.0464812487717
358;15.9295884436282
359;15.7075891577531
360;14.5239605491696
361;12.8890803841488
362;11.3534525297812
363;10.2803988429123
364;9.82938650671161
365;10.0388346482065
366;10.8771990118342
367;12.215547005707
368;13.7511569103601
369;14.9887563409145
370;15.4068677159736
371;14.7693123251921
372;13.2998792783116
373;11.5205237332075
374;9.92993088633392
375;8.82025050196011
376;8.29344059072542
377;8.35052321906048
378;8.9424025229248
379;9.95042210708716
380;11.1261256287047
381;12.076223709031
382;12.3915440053533
383;11.8878018063649
384;10.7399901606228
385;9.35679535222735
386;8.13135199394432
387;7.29929686991063
388;6.95182018367047
389;7.10525134479362
390;7.73959770338588
391;8.77725486222157
392;10.0213673550738
393;11.1263046043736
394;11.6979864725535
395;11.5170282952032
396;10.6940302304679
397;9.58887815709682
398;8.58796290020111
399;7.9556902590583
400;7.82974326727683
401;8.28062852468793
402;9.34587182934832
403;10.996650733044
404;13.0440275037436
405;15.0661185953683
406;16.5009890458749
407;16.9461260260863
408;16.4355883164122
