;x
151;1.60264325781708
152;1.57976794638923
153;1.55596690647435
154;1.53148827819656
155;1.50657167413855
156;1.48144707370351
157;1.45633403135019
158;1.43144119408375
159;1.40696611870067
160;1.38309537555717
161;1.36000492312676
162;1.33786073635231
163;1.31681967175671
164;1.29703055340588
165;1.27863546605206
166;1.2617712450622
167;1.2465711569995
168;1.23316676994713
169;1.22168396095128
170;1.21211318611901
171;1.20431616263238
172;1.19816021376086
173;1.19352263185963
174;1.19028912792136
175;1.18835245465762
176;1.18761117995242
177;1.1879685915131
178;1.1893317169382
179;1.19161044632741
180;1.19471674705868
181;1.19856396251534
182;1.20306618841606
183;1.20813772202182
184;1.21369258090028
185;1.21964408914247
186;1.22590452996763
187;1.23238486453136
188;1.23899451747818
189;1.24564123035562
190;1.25223098443397
191;1.25866799475302
192;1.2648547773404
193;1.27069625415143
194;1.27618760824486
195;1.28141637321992
196;1.28647594526905
197;1.2914614699139
198;1.2964697428977
199;1.30159918323322
200;1.30694988068208
201;1.31262371995268
202;1.31872458407824
203;1.32535863978174
204;1.33263470815955
205;1.34066472473031
206;1.34956429381345
207;1.35945334333897
208;1.3704568875683
209;1.38270590685169
210;1.39633835549424
211;1.41150031109329
212;1.42834728139547
213;1.44704568786783
214;1.46777454886286
215;1.49072738957903
216;1.51611441109527
217;1.54415358564334
218;1.57481717487742
219;1.60780630085365
220;1.64278548979881
221;1.67938842621169
222;1.71721329077091
223;1.75581898300248
224;1.79472239592816
225;1.83339693434032
226;1.87127248443293
227;1.9077370480756
228;1.94214024770107
229;1.9737988852625
230;2.00200469893962
231;2.02603440269292
232;2.0451620156808
233;2.05867339141258
234;2.06588274221489
235;2.06615082674831
236;2.05890433240449
237;2.04365584781245
238;2.02002369250292
239;1.98775076151491
240;1.94672146365958
241;1.89700504650483
242;1.83948530135804
243;1.77574966029488
244;1.70736295740634
245;1.63579840209672
246;1.56240863022154
247;1.48840636474132
248;1.41485379140822
249;1.34265946660389
250;1.27258142708687
251;1.20523514203805
252;1.14110500983011
253;1.08055822863255
254;1.02386003679171
255;0.971189505155646
256;0.922655252903378
257;0.878310639353348
258;0.838168149334516
259;0.802212835417518
260;0.770414806119851
261;0.742740857063323
262;0.719165435826515
263;0.699681216282417
264;0.684309641280012
265;0.673100234046167
266;0.665889576138585
267;0.662320178706825
268;0.662090628021318
269;0.664953024235198
270;0.670700994422977
271;0.679159504363126
272;0.690175996814623
273;0.703612496076734
274;0.719338407512948
275;0.737223813678125
276;0.757133131035341
277;0.778919046880797
278;0.802416707775226
279;0.827438180318587
280;0.85376725345113
281;0.881154698745708
282;0.909314150684529
283;0.937918811181025
284;0.96659921930174
285;0.994942355198687
286;1.02249236297782
287;1.04875317646752
288;1.0731933103465
289;1.09526600547
290;1.11471048598914
291;1.13158594420593
292;1.14599646684374
293;1.15807473399494
294;1.16797827574528
295;1.17588570537732
296;1.18199304531541
297;1.18651024616565
298;1.18965798254188
299;1.19166479277846
300;1.19276461389302
301;1.19319474890579
302;1.19319429132345
303;1.19300302159255
304;1.19286078283956
305;1.1930073383646
306;1.19368271119988
307;1.19512800659868
308;1.19758672159526
309;1.20130655179897
310;1.20654171443935
311;1.21355581852603
312;1.22262532810992
313;1.2340349457557
314;1.24788757977707
315;1.26409632705979
316;1.2825705821592
317;1.30322220634035
318;1.3259631513038
319;1.35070317133511
320;1.3773476081319
321;1.40579523961833
322;1.43593619087513
323;1.46764991198641
324;1.500803234189
325;1.53524852221619
326;1.57082194712621
327;1.60734191012481
328;1.64460765381572
329;1.68239810278724
330;1.72047098026956
331;1.75856225154103
332;1.79638594755546
333;1.83363442361111
334;1.86997910747915
335;1.90507178894114
336;1.93854649785612
337;1.97002784889442
338;1.99926498509241
339;2.02614439945927
340;2.05056689359967
341;2.07244244708905
342;2.09169077327704
343;2.10824181152758
344;2.12203615167085
345;2.13302538708315
346;2.14117239349089
347;2.14645153130477
348;2.14884877002138
349;2.14836173397325
350;2.1449996694551
351;2.13878333399494
352;2.12974480926469
353;2.11792723982752
354;2.10338450059019
355;2.08618079645991
356;2.06639019829073
357;2.0440961197369
358;2.01939074010494
359;1.99237437870837
360;1.96315482657376
361;1.93185052845232
362;1.8986735530585
363;1.86392071664783
364;1.82788277726828
365;1.79083854993064
366;1.75305335134321
367;1.71477780755863
368;1.67624700277809
369;1.63767994386973
370;1.59927931261456
371;1.56123147619383
372;1.52370672585962
373;1.48685971396247
374;1.45083006042129
375;1.41574310118733
376;1.38171075316075
377;1.34883247225781
378;1.31719628380249
379;1.28687986704693
380;1.25795167834007
381;1.23047210020681
382;1.20449460633087
383;1.1800669351207
384;1.15723226716608
385;1.13602994732286
386;1.11648682141582
387;1.09861924159181
388;1.08244442637715
389;1.06798180072266
390;1.05525388606499
391;1.04428721615231
392;1.03511329034978
393;1.02776957795486
394;1.02230058910734
395;1.01875903024356
396;1.01720706479744
397;1.01771770308909
